Date,NIFTY_50_Open,NIFTY_50_High,NIFTY_50_Low,NIFTY_50_Close,Auto_Open,Auto_High,Auto_Low,Auto_Close,Bank_Open,Bank_High,Bank_Low,Bank_Close,FMCG_Open,FMCG_High,FMCG_Low,FMCG_Close,IT_Open,IT_High,IT_Low,IT_Close,Next_50_Open,Next_50_High,Next_50_Low,Next_50_Close,Energy_Open,Energy_High,Energy_Low,Energy_Close
7 Jun 2022,16469.6,16487.25,16347.1,16416.35,16469.6,19 Feb 1945,16347.1,16416.35,16469.6,16487.25,16347.1,16416.35,16469.6,16487.25,16347.1,16416.35,16469.6,16487.25,16347.1,16416.35,16469.6,16487.25,16347.1,16416.35,16469.6,16487.25,16347.1,16416.35
8 Jun 2022,16474.95,16514.3,16293.35,16356.25,16474.95,18 Mar 1945,16293.35,16356.25,16474.95,16514.3,16293.35,16356.25,16474.95,16514.3,16293.35,16356.25,16474.95,16514.3,16293.35,16356.25,16474.95,16514.3,16293.35,16356.25,16474.95,16514.3,16293.35,16356.25
9 Jun 2022,16263.85,16492.8,16243.85,16478.1,16263.85,24 Feb 1945,16243.85,16478.1,16263.85,16492.8,16243.85,16478.1,16263.85,16492.8,16243.85,16478.1,16263.85,16492.8,16243.85,16478.1,16263.85,16492.8,16243.85,16478.1,16263.85,16492.8,16243.85,16478.1
10 Jun 2022,16283.95,16324.7,16172.6,16201.8,16283.95,9 Sep 1944,16172.6,16201.8,16283.95,16324.7,16172.6,16201.8,16283.95,16324.7,16172.6,16201.8,16283.95,16324.7,16172.6,16201.8,16283.95,16324.7,16172.6,16201.8,16283.95,16324.7,16172.6,16201.8
13 Jun 2022,15877.55,15886.15,15684,15774.4,15877.55,29 Jun 1943,15684,15774.4,15877.55,15886.15,15684,15774.4,15877.55,15886.15,15684,15774.4,15877.55,15886.15,15684,15774.4,15877.55,15886.15,15684,15774.4,15877.55,15886.15,15684,15774.4
14 Jun 2022,15674.25,15858,15659.45,15732.1,15674.25,1 Jun 1943,15659.45,15732.1,15674.25,15858,15659.45,15732.1,15674.25,15858,15659.45,15732.1,15674.25,15858,15659.45,15732.1,15674.25,15858,15659.45,15732.1,15674.25,15858,15659.45,15732.1
15 Jun 2022,15729.25,15783.65,15678.9,15692.15,15729.25,18 Mar 1943,15678.9,15692.15,15729.25,15783.65,15678.9,15692.15,15729.25,15783.65,15678.9,15692.15,15729.25,15783.65,15678.9,15692.15,15729.25,15783.65,15678.9,15692.15,15729.25,15783.65,15678.9,15692.15
16 Jun 2022,15832.25,15863.15,15335.1,15360.6,15832.25,6 Jun 1943,15335.1,15360.6,15832.25,15863.15,15335.1,15360.6,15832.25,15863.15,15335.1,15360.6,15832.25,15863.15,15335.1,15360.6,15832.25,15863.15,15335.1,15360.6,15832.25,15863.15,15335.1,15360.6
17 Jun 2022,15272.65,15400.4,15183.4,15293.5,15272.65,28 Feb 1942,15183.4,15293.5,15272.65,15400.4,15183.4,15293.5,15272.65,15400.4,15183.4,15293.5,15272.65,15400.4,15183.4,15293.5,15272.65,15400.4,15183.4,15293.5,15272.65,15400.4,15183.4,15293.5
20 Jun 2022,15334.5,15382.5,15191.1,15350.15,15334.5,10 Feb 1942,15191.1,15350.15,15334.5,15382.5,15191.1,15350.15,15334.5,15382.5,15191.1,15350.15,15334.5,15382.5,15191.1,15350.15,15334.5,15382.5,15191.1,15350.15,15334.5,15382.5,15191.1,15350.15
21 Jun 2022,15455.95,15707.25,15419.85,15638.8,15455.95,1 Jan 1943,15419.85,15638.8,15455.95,15707.25,15419.85,15638.8,15455.95,15707.25,15419.85,15638.8,15455.95,15707.25,15419.85,15638.8,15455.95,15707.25,15419.85,15638.8,15455.95,15707.25,15419.85,15638.8
22 Jun 2022,15545.65,15565.4,15385.95,15413.3,15545.65,12 Aug 1942,15385.95,15413.3,15545.65,15565.4,15385.95,15413.3,15545.65,15565.4,15385.95,15413.3,15545.65,15565.4,15385.95,15413.3,15545.65,15565.4,15385.95,15413.3,15545.65,15565.4,15385.95,15413.3
23 Jun 2022,15451.55,15628.45,15367.5,15556.65,15451.55,14 Oct 1942,15367.5,15556.65,15451.55,15628.45,15367.5,15556.65,15451.55,15628.45,15367.5,15556.65,15451.55,15628.45,15367.5,15556.65,15451.55,15628.45,15367.5,15556.65,15451.55,15628.45,15367.5,15556.65
24 Jun 2022,15657.4,15749.25,15619.45,15699.25,15657.4,12 Feb 1943,15619.45,15699.25,15657.4,15749.25,15619.45,15699.25,15657.4,15749.25,15619.45,15699.25,15657.4,15749.25,15619.45,15699.25,15657.4,15749.25,15619.45,15699.25,15657.4,15749.25,15619.45,15699.25
27 Jun 2022,15926.2,15927.45,15815.5,15832.05,15926.2,9 Aug 1943,15815.5,15832.05,15926.2,15927.45,15815.5,15832.05,15926.2,15927.45,15815.5,15832.05,15926.2,15927.45,15815.5,15832.05,15926.2,15927.45,15815.5,15832.05,15926.2,15927.45,15815.5,15832.05
28 Jun 2022,15757.45,15892.1,15710.15,15850.2,15757.45,5 Jul 1943,15710.15,15850.2,15757.45,15892.1,15710.15,15850.2,15757.45,15892.1,15710.15,15850.2,15757.45,15892.1,15710.15,15850.2,15757.45,15892.1,15710.15,15850.2,15757.45,15892.1,15710.15,15850.2
29 Jun 2022,15701.7,15861.6,15687.8,15799.1,15701.7,4 Jun 1943,15687.8,15799.1,15701.7,15861.6,15687.8,15799.1,15701.7,15861.6,15687.8,15799.1,15701.7,15861.6,15687.8,15799.1,15701.7,15861.6,15687.8,15799.1,15701.7,15861.6,15687.8,15799.1
30 Jun 2022,15774.5,15890,15728.85,15780.25,15774.5,3 Jul 1943,15728.85,15780.25,15774.5,15890,15728.85,15780.25,15774.5,15890,15728.85,15780.25,15774.5,15890,15728.85,15780.25,15774.5,15890,15728.85,15780.25,15774.5,15890,15728.85,15780.25
1 Jul 2022,15703.7,15793.95,15511.05,15752.05,15703.7,28 Mar 1943,15511.05,15752.05,15703.7,15793.95,15511.05,15752.05,15703.7,15793.95,15511.05,15752.05,15703.7,15793.95,15511.05,15752.05,15703.7,15793.95,15511.05,15752.05,15703.7,15793.95,15511.05,15752.05
4 Jul 2022,15710.5,15852.35,15661.8,15835.35,15710.5,26 May 1943,15661.8,15835.35,15710.5,15852.35,15661.8,15835.35,15710.5,15852.35,15661.8,15835.35,15710.5,15852.35,15661.8,15835.35,15710.5,15852.35,15661.8,15835.35,15710.5,15852.35,15661.8,15835.35
5 Jul 2022,15909.15,16025.75,15785.45,15810.85,15909.15,15 Nov 1943,15785.45,15810.85,15909.15,16025.75,15785.45,15810.85,15909.15,16025.75,15785.45,15810.85,15909.15,16025.75,15785.45,15810.85,15909.15,16025.75,15785.45,15810.85,15909.15,16025.75,15785.45,15810.85
6 Jul 2022,15818.2,16011.35,15800.9,15989.8,15818.2,1 Nov 1943,15800.9,15989.8,15818.2,16011.35,15800.9,15989.8,15818.2,16011.35,15800.9,15989.8,15818.2,16011.35,15800.9,15989.8,15818.2,16011.35,15800.9,15989.8,15818.2,16011.35,15800.9,15989.8
7 Jul 2022,16113.75,16150.5,16045.95,16132.9,16113.75,19 Mar 1944,16045.95,16132.9,16113.75,16150.5,16045.95,16132.9,16113.75,16150.5,16045.95,16132.9,16113.75,16150.5,16045.95,16132.9,16113.75,16150.5,16045.95,16132.9,16113.75,16150.5,16045.95,16132.9
8 Jul 2022,16273.65,16275.5,16157.9,16220.6,16273.65,22 Jul 1944,16157.9,16220.6,16273.65,16275.5,16157.9,16220.6,16273.65,16275.5,16157.9,16220.6,16273.65,16275.5,16157.9,16220.6,16273.65,16275.5,16157.9,16220.6,16273.65,16275.5,16157.9,16220.6
11 Jul 2022,16136.15,16248.55,16115.5,16216,16136.15,25 Jun 1944,16115.5,16216,16136.15,16248.55,16115.5,16216,16136.15,16248.55,16115.5,16216,16136.15,16248.55,16115.5,16216,16136.15,16248.55,16115.5,16216,16136.15,16248.55,16115.5,16216
12 Jul 2022,16126.2,16158.75,16031.15,16058.3,16126.2,27 Mar 1944,16031.15,16058.3,16126.2,16158.75,16031.15,16058.3,16126.2,16158.75,16031.15,16058.3,16126.2,16158.75,16031.15,16058.3,16126.2,16158.75,16031.15,16058.3,16126.2,16158.75,16031.15,16058.3
13 Jul 2022,16128.2,16140,15950.15,15966.65,16128.2,9 Mar 1944,15950.15,15966.65,16128.2,16140,15950.15,15966.65,16128.2,16140,15950.15,15966.65,16128.2,16140,15950.15,15966.65,16128.2,16140,15950.15,15966.65,16128.2,16140,15950.15,15966.65
14 Jul 2022,16018.85,16070.85,15858.2,15938.65,16018.85,30 Dec 1943,15858.2,15938.65,16018.85,16070.85,15858.2,15938.65,16018.85,16070.85,15858.2,15938.65,16018.85,16070.85,15858.2,15938.65,16018.85,16070.85,15858.2,15938.65,16018.85,16070.85,15858.2,15938.65
15 Jul 2022,16010.8,16066.95,15927.3,16049.2,16010.8,26 Dec 1943,15927.3,16049.2,16010.8,16066.95,15927.3,16049.2,16010.8,16066.95,15927.3,16049.2,16010.8,16066.95,15927.3,16049.2,16010.8,16066.95,15927.3,16049.2,16010.8,16066.95,15927.3,16049.2
18 Jul 2022,16151.4,16287.95,16142.2,16278.5,16151.4,3 Aug 1944,16142.2,16278.5,16151.4,16287.95,16142.2,16278.5,16151.4,16287.95,16142.2,16278.5,16151.4,16287.95,16142.2,16278.5,16151.4,16287.95,16142.2,16278.5,16151.4,16287.95,16142.2,16278.5
19 Jul 2022,16187.05,16359.5,16187.05,16340.55,16187.05,14 Oct 1944,16187.05,16340.55,16187.05,16359.5,16187.05,16340.55,16187.05,16359.5,16187.05,16340.55,16187.05,16359.5,16187.05,16340.55,16187.05,16359.5,16187.05,16340.55,16187.05,16359.5,16187.05,16340.55
20 Jul 2022,16562.8,16588,16490.95,16520.85,16562.8,31 May 1945,16490.95,16520.85,16562.8,16588,16490.95,16520.85,16562.8,16588,16490.95,16520.85,16562.8,16588,16490.95,16520.85,16562.8,16588,16490.95,16520.85,16562.8,16588,16490.95,16520.85
21 Jul 2022,16523.55,16626.95,16483.9,16605.25,16523.55,8 Jul 1945,16483.9,16605.25,16523.55,16626.95,16483.9,16605.25,16523.55,16626.95,16483.9,16605.25,16523.55,16626.95,16483.9,16605.25,16523.55,16626.95,16483.9,16605.25,16523.55,16626.95,16483.9,16605.25
22 Jul 2022,16661.25,16752.25,16610.9,16719.45,16661.25,11 Nov 1945,16610.9,16719.45,16661.25,16752.25,16610.9,16719.45,16661.25,16752.25,16610.9,16719.45,16661.25,16752.25,16610.9,16719.45,16661.25,16752.25,16610.9,16719.45,16661.25,16752.25,16610.9,16719.45
25 Jul 2022,16662.55,16706.05,16564.25,16631,16662.55,26 Sep 1945,16564.25,16631,16662.55,16706.05,16564.25,16631,16662.55,16706.05,16564.25,16631,16662.55,16706.05,16564.25,16631,16662.55,16706.05,16564.25,16631,16662.55,16706.05,16564.25,16631
26 Jul 2022,16632.9,16636.1,16463.3,16483.85,16632.9,18 Jul 1945,16463.3,16483.85,16632.9,16636.1,16463.3,16483.85,16632.9,16636.1,16463.3,16483.85,16632.9,16636.1,16463.3,16483.85,16632.9,16636.1,16463.3,16483.85,16632.9,16636.1,16463.3,16483.85
27 Jul 2022,16475.35,16653.45,16438.75,16641.8,16475.35,4 Aug 1945,16438.75,16641.8,16475.35,16653.45,16438.75,16641.8,16475.35,16653.45,16438.75,16641.8,16475.35,16653.45,16438.75,16641.8,16475.35,16653.45,16438.75,16641.8,16475.35,16653.45,16438.75,16641.8
28 Jul 2022,16774.85,16947.65,16746.25,16929.6,16774.85,25 May 1946,16746.25,16929.6,16774.85,16947.65,16746.25,16929.6,16774.85,16947.65,16746.25,16929.6,16774.85,16947.65,16746.25,16929.6,16774.85,16947.65,16746.25,16929.6,16774.85,16947.65,16746.25,16929.6
29 Jul 2022,17079.5,17172.8,17018.15,17158.25,17079.5,5 Jan 1947,17018.15,17158.25,17079.5,17172.8,17018.15,17158.25,17079.5,17172.8,17018.15,17158.25,17079.5,17172.8,17018.15,17158.25,17079.5,17172.8,17018.15,17158.25,17079.5,17172.8,17018.15,17158.25
1 Aug 2022,17243.2,17356.25,17154.8,17340.05,17243.2,8 Jul 1947,17154.8,17340.05,17243.2,17356.25,17154.8,17340.05,17243.2,17356.25,17154.8,17340.05,17243.2,17356.25,17154.8,17340.05,17243.2,17356.25,17154.8,17340.05,17243.2,17356.25,17154.8,17340.05
2 Aug 2022,17310.15,17390.15,17215.85,17345.45,17310.15,11 Aug 1947,17215.85,17345.45,17310.15,17390.15,17215.85,17345.45,17310.15,17390.15,17215.85,17345.45,17310.15,17390.15,17215.85,17345.45,17310.15,17390.15,17215.85,17345.45,17310.15,17390.15,17215.85,17345.45
3 Aug 2022,17349.25,17407.5,17225.85,17388.15,17349.25,28 Aug 1947,17225.85,17388.15,17349.25,17407.5,17225.85,17388.15,17349.25,17407.5,17225.85,17388.15,17349.25,17407.5,17225.85,17388.15,17349.25,17407.5,17225.85,17388.15,17349.25,17407.5,17225.85,17388.15
4 Aug 2022,17463.1,17490.7,17161.25,17382,17463.1,19 Nov 1947,17161.25,17382,17463.1,17490.7,17161.25,17382,17463.1,17490.7,17161.25,17382,17463.1,17490.7,17161.25,17382,17463.1,17490.7,17161.25,17382,17463.1,17490.7,17161.25,17382
5 Aug 2022,17423.65,17474.4,17348.75,17397.5,17423.65,3 Nov 1947,17348.75,17397.5,17423.65,17474.4,17348.75,17397.5,17423.65,17474.4,17348.75,17397.5,17423.65,17474.4,17348.75,17397.5,17423.65,17474.4,17348.75,17397.5,17423.65,17474.4,17348.75,17397.5
8 Aug 2022,17401.5,17548.8,17359.75,17525.1,17401.5,16 Jan 1948,17359.75,17525.1,17401.5,17548.8,17359.75,17525.1,17401.5,17548.8,17359.75,17525.1,17401.5,17548.8,17359.75,17525.1,17401.5,17548.8,17359.75,17525.1,17401.5,17548.8,17359.75,17525.1
10 Aug 2022,17566.1,17566.1,17442.8,17534.75,17566.1,3 Feb 1948,17442.8,17534.75,17566.1,17566.1,17442.8,17534.75,17566.1,17566.1,17442.8,17534.75,17566.1,17566.1,17442.8,17534.75,17566.1,17566.1,17442.8,17534.75,17566.1,17566.1,17442.8,17534.75
11 Aug 2022,17711.65,17719.3,17631.95,17659,17711.65,5 Jul 1948,17631.95,17659,17711.65,17719.3,17631.95,17659,17711.65,17719.3,17631.95,17659,17711.65,17719.3,17631.95,17659,17711.65,17719.3,17631.95,17659,17711.65,17719.3,17631.95,17659
12 Aug 2022,17659.65,17724.65,17597.85,17698.15,17659.65,10 Jul 1948,17597.85,17698.15,17659.65,17724.65,17597.85,17698.15,17659.65,17724.65,17597.85,17698.15,17659.65,17724.65,17597.85,17698.15,17659.65,17724.65,17597.85,17698.15,17659.65,17724.65,17597.85,17698.15
16 Aug 2022,17797.2,17839.1,17764.05,17825.25,17797.2,2 Nov 1948,17764.05,17825.25,17797.2,17839.1,17764.05,17825.25,17797.2,17839.1,17764.05,17825.25,17797.2,17839.1,17764.05,17825.25,17797.2,17839.1,17764.05,17825.25,17797.2,17839.1,17764.05,17825.25
17 Aug 2022,17868.15,17965.95,17833.35,17944.25,17868.15,8 Mar 1949,17833.35,17944.25,17868.15,17965.95,17833.35,17944.25,17868.15,17965.95,17833.35,17944.25,17868.15,17965.95,17833.35,17944.25,17868.15,17965.95,17833.35,17944.25,17868.15,17965.95,17833.35,17944.25
18 Aug 2022,17898.65,17968.45,17852.05,17956.5,17898.65,11 Mar 1949,17852.05,17956.5,17898.65,17968.45,17852.05,17956.5,17898.65,17968.45,17852.05,17956.5,17898.65,17968.45,17852.05,17956.5,17898.65,17968.45,17852.05,17956.5,17898.65,17968.45,17852.05,17956.5
19 Aug 2022,17966.55,17992.2,17710.75,17758.45,17966.55,4 Apr 1949,17710.75,17758.45,17966.55,17992.2,17710.75,17758.45,17966.55,17992.2,17710.75,17758.45,17966.55,17992.2,17710.75,17758.45,17966.55,17992.2,17710.75,17758.45,17966.55,17992.2,17710.75,17758.45
22 Aug 2022,17682.9,17690.05,17467.35,17490.7,17682.9,6 Jun 1948,17467.35,17490.7,17682.9,17690.05,17467.35,17490.7,17682.9,17690.05,17467.35,17490.7,17682.9,17690.05,17467.35,17490.7,17682.9,17690.05,17467.35,17490.7,17682.9,17690.05,17467.35,17490.7
23 Aug 2022,17357.35,17625.55,17345.2,17577.5,17357.35,2 Apr 1948,17345.2,17577.5,17357.35,17625.55,17345.2,17577.5,17357.35,17625.55,17345.2,17577.5,17357.35,17625.55,17345.2,17577.5,17357.35,17625.55,17345.2,17577.5,17357.35,17625.55,17345.2,17577.5
24 Aug 2022,17525.45,17623.65,17499.25,17604.95,17525.45,31 Mar 1948,17499.25,17604.95,17525.45,17623.65,17499.25,17604.95,17525.45,17623.65,17499.25,17604.95,17525.45,17623.65,17499.25,17604.95,17525.45,17623.65,17499.25,17604.95,17525.45,17623.65,17499.25,17604.95
25 Aug 2022,17679,17726.5,17487.45,17522.45,17679,12 Jul 1948,17487.45,17522.45,17679,17726.5,17487.45,17522.45,17679,17726.5,17487.45,17522.45,17679,17726.5,17487.45,17522.45,17679,17726.5,17487.45,17522.45,17679,17726.5,17487.45,17522.45
26 Aug 2022,17619.3,17685.85,17519.35,17558.9,17619.3,1 Jun 1948,17519.35,17558.9,17619.3,17685.85,17519.35,17558.9,17619.3,17685.85,17519.35,17558.9,17619.3,17685.85,17519.35,17558.9,17619.3,17685.85,17519.35,17558.9,17619.3,17685.85,17519.35,17558.9
29 Aug 2022,17188.65,17380.15,17166.2,17312.9,17188.65,1 Aug 1947,17166.2,17312.9,17188.65,17380.15,17166.2,17312.9,17188.65,17380.15,17166.2,17312.9,17188.65,17380.15,17166.2,17312.9,17188.65,17380.15,17166.2,17312.9,17188.65,17380.15,17166.2,17312.9
30 Aug 2022,17414.95,17777.65,17401.5,17759.3,17414.95,1 Sep 1948,17401.5,17759.3,17414.95,17777.65,17401.5,17759.3,17414.95,17777.65,17401.5,17759.3,17414.95,17777.65,17401.5,17759.3,17414.95,17777.65,17401.5,17759.3,17414.95,17777.65,17401.5,17759.3
1 Sep 2022,17485.7,17695.6,17468.45,17542.8,17485.7,11 Jun 1948,17468.45,17542.8,17485.7,17695.6,17468.45,17542.8,17485.7,17695.6,17468.45,17542.8,17485.7,17695.6,17468.45,17542.8,17485.7,17695.6,17468.45,17542.8,17485.7,17695.6,17468.45,17542.8
2 Sep 2022,17598.4,17643.85,17476.45,17539.45,17598.4,20 Apr 1948,17476.45,17539.45,17598.4,17643.85,17476.45,17539.45,17598.4,17643.85,17476.45,17539.45,17598.4,17643.85,17476.45,17539.45,17598.4,17643.85,17476.45,17539.45,17598.4,17643.85,17476.45,17539.45
5 Sep 2022,17546.45,17683.15,17540.35,17665.8,17546.45,30 May 1948,17540.35,17665.8,17546.45,17683.15,17540.35,17665.8,17546.45,17683.15,17540.35,17665.8,17546.45,17683.15,17540.35,17665.8,17546.45,17683.15,17540.35,17665.8,17546.45,17683.15,17540.35,17665.8
6 Sep 2022,17695.7,17764.65,17587.65,17655.6,17695.7,19 Aug 1948,17587.65,17655.6,17695.7,17764.65,17587.65,17655.6,17695.7,17764.65,17587.65,17655.6,17695.7,17764.65,17587.65,17655.6,17695.7,17764.65,17587.65,17655.6,17695.7,17764.65,17587.65,17655.6
7 Sep 2022,17519.4,17650.75,17484.3,17624.4,17519.4,27 Apr 1948,17484.3,17624.4,17519.4,17650.75,17484.3,17624.4,17519.4,17650.75,17484.3,17624.4,17519.4,17650.75,17484.3,17624.4,17519.4,17650.75,17484.3,17624.4,17519.4,17650.75,17484.3,17624.4
8 Sep 2022,17748.15,17807.65,17691.95,17798.75,17748.15,1 Oct 1948,17691.95,17798.75,17748.15,17807.65,17691.95,17798.75,17748.15,17807.65,17691.95,17798.75,17748.15,17807.65,17691.95,17798.75,17748.15,17807.65,17691.95,17798.75,17748.15,17807.65,17691.95,17798.75
9 Sep 2022,17923.35,17925.95,17786,17833.35,17923.35,27 Jan 1949,17786,17833.35,17923.35,17925.95,17786,17833.35,17923.35,17925.95,17786,17833.35,17923.35,17925.95,17786,17833.35,17923.35,17925.95,17786,17833.35,17923.35,17925.95,17786,17833.35
13 Sep 2022,18044.45,18088.3,18015.45,18070.05,18044.45,9 Jul 1949,18015.45,18070.05,18044.45,18088.3,18015.45,18070.05,18044.45,18088.3,18015.45,18070.05,18044.45,18088.3,18015.45,18070.05,18044.45,18088.3,18015.45,18070.05,18044.45,18088.3,18015.45,18070.05
14 Sep 2022,17771.15,18091.55,17771.15,18003.75,17771.15,12 Jul 1949,17771.15,18003.75,17771.15,18091.55,17771.15,18003.75,17771.15,18091.55,17771.15,18003.75,17771.15,18091.55,17771.15,18003.75,17771.15,18091.55,17771.15,18003.75,17771.15,18091.55,17771.15,18003.75
15 Sep 2022,18046.35,18096.15,17861.5,17877.4,18046.35,17 Jul 1949,17861.5,17877.4,18046.35,18096.15,17861.5,17877.4,18046.35,18096.15,17861.5,17877.4,18046.35,18096.15,17861.5,17877.4,18046.35,18096.15,17861.5,17877.4,18046.35,18096.15,17861.5,17877.4
16 Sep 2022,17796.8,17820.05,17497.25,17530.85,17796.8,14 Oct 1948,17497.25,17530.85,17796.8,17820.05,17497.25,17530.85,17796.8,17820.05,17497.25,17530.85,17796.8,17820.05,17497.25,17530.85,17796.8,17820.05,17497.25,17530.85,17796.8,17820.05,17497.25,17530.85
19 Sep 2022,17540.65,17667.2,17429.7,17622.25,17540.65,14 May 1948,17429.7,17622.25,17540.65,17667.2,17429.7,17622.25,17540.65,17667.2,17429.7,17622.25,17540.65,17667.2,17429.7,17622.25,17540.65,17667.2,17429.7,17622.25,17540.65,17667.2,17429.7,17622.25
20 Sep 2022,17770.4,17919.3,17744.4,17816.25,17770.4,21 Jan 1949,17744.4,17816.25,17770.4,17919.3,17744.4,17816.25,17770.4,17919.3,17744.4,17816.25,17770.4,17919.3,17744.4,17816.25,17770.4,17919.3,17744.4,17816.25,17770.4,17919.3,17744.4,17816.25
21 Sep 2022,17766.35,17838.7,17663.6,17718.35,17766.35,1 Nov 1948,17663.6,17718.35,17766.35,17838.7,17663.6,17718.35,17766.35,17838.7,17663.6,17718.35,17766.35,17838.7,17663.6,17718.35,17766.35,17838.7,17663.6,17718.35,17766.35,17838.7,17663.6,17718.35
22 Sep 2022,17609.65,17722.75,17532.45,17629.8,17609.65,8 Jul 1948,17532.45,17629.8,17609.65,17722.75,17532.45,17629.8,17609.65,17722.75,17532.45,17629.8,17609.65,17722.75,17532.45,17629.8,17609.65,17722.75,17532.45,17629.8,17609.65,17722.75,17532.45,17629.8
23 Sep 2022,17593.85,17642.15,17291.65,17327.35,17593.85,19 Apr 1948,17291.65,17327.35,17593.85,17642.15,17291.65,17327.35,17593.85,17642.15,17291.65,17327.35,17593.85,17642.15,17291.65,17327.35,17593.85,17642.15,17291.65,17327.35,17593.85,17642.15,17291.65,17327.35
26 Sep 2022,17156.3,17196.4,16978.3,17016.3,17156.3,29 Jan 1947,16978.3,17016.3,17156.3,17196.4,16978.3,17016.3,17156.3,17196.4,16978.3,17016.3,17156.3,17196.4,16978.3,17016.3,17156.3,17196.4,16978.3,17016.3,17156.3,17196.4,16978.3,17016.3
27 Sep 2022,17110.9,17176.45,16942.35,17007.4,17110.9,9 Jan 1947,16942.35,17007.4,17110.9,17176.45,16942.35,17007.4,17110.9,17176.45,16942.35,17007.4,17110.9,17176.45,16942.35,17007.4,17110.9,17176.45,16942.35,17007.4,17110.9,17176.45,16942.35,17007.4
28 Sep 2022,16870.55,17037.6,16820.4,16858.6,16870.55,23 Aug 1946,16820.4,16858.6,16870.55,17037.6,16820.4,16858.6,16870.55,17037.6,16820.4,16858.6,16870.55,17037.6,16820.4,16858.6,16870.55,17037.6,16820.4,16858.6,16870.55,17037.6,16820.4,16858.6
29 Sep 2022,16993.6,17026.05,16788.6,16818.1,16993.6,12 Aug 1946,16788.6,16818.1,16993.6,17026.05,16788.6,16818.1,16993.6,17026.05,16788.6,16818.1,16993.6,17026.05,16788.6,16818.1,16993.6,17026.05,16788.6,16818.1,16993.6,17026.05,16788.6,16818.1
30 Sep 2022,16798.05,17187.1,16747.7,17094.35,16798.05,20 Jan 1947,16747.7,17094.35,16798.05,17187.1,16747.7,17094.35,16798.05,17187.1,16747.7,17094.35,16798.05,17187.1,16747.7,17094.35,16798.05,17187.1,16747.7,17094.35,16798.05,17187.1,16747.7,17094.35
3 Oct 2022,17102.1,17114.65,16855.55,16887.35,17102.1,8 Nov 1946,16855.55,16887.35,17102.1,17114.65,16855.55,16887.35,17102.1,17114.65,16855.55,16887.35,17102.1,17114.65,16855.55,16887.35,17102.1,17114.65,16855.55,16887.35,17102.1,17114.65,16855.55,16887.35
4 Oct 2022,17147.45,17287.3,17117.3,17274.3,17147.45,30 Apr 1947,17117.3,17274.3,17147.45,17287.3,17117.3,17274.3,17147.45,17287.3,17117.3,17274.3,17147.45,17287.3,17117.3,17274.3,17147.45,17287.3,17117.3,17274.3,17147.45,17287.3,17117.3,17274.3
6 Oct 2022,17379.25,17428.8,17315.65,17331.8,17379.25,18 Sep 1947,17315.65,17331.8,17379.25,17428.8,17315.65,17331.8,17379.25,17428.8,17315.65,17331.8,17379.25,17428.8,17315.65,17331.8,17379.25,17428.8,17315.65,17331.8,17379.25,17428.8,17315.65,17331.8
7 Oct 2022,17287.2,17337.35,17216.95,17314.65,17287.2,19 Jun 1947,17216.95,17314.65,17287.2,17337.35,17216.95,17314.65,17287.2,17337.35,17216.95,17314.65,17287.2,17337.35,17216.95,17314.65,17287.2,17337.35,17216.95,17314.65,17287.2,17337.35,17216.95,17314.65
10 Oct 2022,17094.35,17280.15,17064.7,17241,17094.35,23 Apr 1947,17064.7,17241,17094.35,17280.15,17064.7,17241,17094.35,17280.15,17064.7,17241,17094.35,17280.15,17064.7,17241,17094.35,17280.15,17064.7,17241,17094.35,17280.15,17064.7,17241
11 Oct 2022,17256.05,17261.8,16950.3,16983.55,17256.05,4 Apr 1947,16950.3,16983.55,17256.05,17261.8,16950.3,16983.55,17256.05,17261.8,16950.3,16983.55,17256.05,17261.8,16950.3,16983.55,17256.05,17261.8,16950.3,16983.55,17256.05,17261.8,16950.3,16983.55
12 Oct 2022,17025.55,17142.35,16960.05,17123.6,17025.55,6 Dec 1946,16960.05,17123.6,17025.55,17142.35,16960.05,17123.6,17025.55,17142.35,16960.05,17123.6,17025.55,17142.35,16960.05,17123.6,17025.55,17142.35,16960.05,17123.6,17025.55,17142.35,16960.05,17123.6
13 Oct 2022,17087.35,17112.35,16956.95,17014.35,17087.35,6 Nov 1946,16956.95,17014.35,17087.35,17112.35,16956.95,17014.35,17087.35,17112.35,16956.95,17014.35,17087.35,17112.35,16956.95,17014.35,17087.35,17112.35,16956.95,17014.35,17087.35,17112.35,16956.95,17014.35
14 Oct 2022,17322.3,17348.55,17169.75,17185.7,17322.3,30 Jun 1947,17169.75,17185.7,17322.3,17348.55,17169.75,17185.7,17322.3,17348.55,17169.75,17185.7,17322.3,17348.55,17169.75,17185.7,17322.3,17348.55,17169.75,17185.7,17322.3,17348.55,17169.75,17185.7
17 Oct 2022,17144.8,17328.55,17098.55,17311.8,17144.8,10 Jun 1947,17098.55,17311.8,17144.8,17328.55,17098.55,17311.8,17144.8,17328.55,17098.55,17311.8,17144.8,17328.55,17098.55,17311.8,17144.8,17328.55,17098.55,17311.8,17144.8,17328.55,17098.55,17311.8
18 Oct 2022,17438.75,17527.8,17434.05,17486.95,17438.75,26 Dec 1947,17434.05,17486.95,17438.75,17527.8,17434.05,17486.95,17438.75,17527.8,17434.05,17486.95,17438.75,17527.8,17434.05,17486.95,17438.75,17527.8,17434.05,17486.95,17438.75,17527.8,17434.05,17486.95
